Catalog,Opus,Number,Peters,Date,Ensemble,Label,Issue,Notes
064_5,64,5,2,1956,Wiener Konzerthausquartett,Westminster,XWN 18015,"Discogs gives 1962 as date; also issued as WN 18015, in 1958 as XWN 18605 and in 2016 as Scribendum SC804"
064_5,64,5,2,1996,Wiener Streichquartett,Camerata,25CM-40,
064_6,64,6,2,1976,Aeolian Quartet,London,STS 15447-STS 15452,Re-released in 1997 as 455 261-2 and in 2009 as Decca 478 1267
064_6,64,6,2,1974,Amadeus String Quartet,Deutsche Grammophon,2740 107 (2563 304--2563 309),"Recorded in 1974; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1990 as 431 145-2 (431 146-2--431 148-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
064_6,64,6,2,2009,Amsterdam String Quartet,Channel Classics,CCS SA 28209,
064_6,64,6,2,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
064_6,64,6,2,2010,Auryn-Quartett,Tacet,189,
064_6,64,6,2,2004,Borromeo String Quartet,Living Archive,[no number],
064_6,64,6,2,2008,Buchberger Quartett,Brilliant Classics,93782/97--98782/98,
064_6,64,6,2,1988,Caspar da Salo Quartett,Pilz,CD 160116,Re-released in 1993 as Aurophon AU 34002
064_6,64,6,2,2018,Doric String Quartet,Chandos,CHAN10971(2),
064_6,64,6,2,2011,Elias String Quartet,BBC,BBC MM329,Re-released in 2012 as Wigmore Hall Live WHLive0051
064_6,64,6,2,1992,Festetics Vonósnégyes,Quintana,QUI 903040--QUI 903041,Recorded in 1991; re-released in 1995 as Harmonia Mundi HMA 1903040--HMA 1903041
064_6,64,6,2,2003,Festetics Vonósnégyes,Arcana,A 417,Recorded in 2002; re-released in 2014 as Arcana A 378
064_6,64,6,2,2004,Fine Arts Quartet,Music & Arts,CD-1154,Recording of broadcast performance between 1967 and 1973
064_6,64,6,2,1960,Fine Arts Quartet,Murray Hill,S-4366,Re-released as Vox SVBX 597
064_6,64,6,2,1993,Kodály Vonósnégyes,Naxos,8.550674,
064_6,64,6,2,2018,Leipziger Streichquartett,MDG Gold,MDG 307 2093-2,
064_6,64,6,2,2002,Lindsay String Quartet,ASV,CD DCA 1084,Re-released in 2005 as Sanctuary Classics CD RSB 404
064_6,64,6,2,2018,London Haydn Quartet,Hyperion,CDA68221,
064_6,64,6,2,1977,Medici String Quartet,EMI His Master's Voice,SLS 5077 (HQS 1371--HQS 1373),Re-released in 2007 as 0946 3 97717 2 1
064_6,64,6,2,1973,Quartett Collegium Aureum,BASF Harmonia Mundi,HB 20339,
064_6,64,6,2,1951,Quartetto italiano,London,LL-320,Also issued as Decca LXT2680 and LXT2591; re-released in 1995 as Arkadia MP 497.1 and in 2015 as Decca 478 8824 and 478 7974
064_6,64,6,2,2003,Quatuor Mosaïques,Astrée,E 8886,Recorded in 2003; re-released in 2009 as Naïve NAI 8924 and in 2013 as Naïve V 5357
064_6,64,6,2,1939,Quatuor Pro Arte,Victor,M 525,May be re-release of His Master's Voice D.B.2159--D.B.2165; re-released in 1994 as Testament SBT 4056 and in 2017 as Warner Classics 0190295869182
064_6,64,6,2,1996,Salomon String Quartet,Hyperion,CDA67012,
064_6,64,6,2,1977,Tátrai Vonósnégyes,Hungaroton,SLPX 11838--SLPX 11840,Re-released in 1987 as HCD 11838-2--HCD 11839-2
064_6,64,6,2,1950,Wiener Konzerthausquartett,Westminster,WL 5034,Re-released in 1958 as XWN 18605 and in 2016 as Scribendum SC804
071_1,71,1,4,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
071_1,71,1,4,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1977; re-released in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
071_1,71,1,4,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
071_1,71,1,4,1993,Auryn-Quartett,Tacet,TACET 31,
071_1,71,1,4,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006; re-released in 2008 as 93782/88
071_1,71,1,4,1993,Chilingirian String Quartet,Chandos,CHAN 9146,
071_1,71,1,4,1964,Dékany Quartet,Vox,SVBX 562,Also issued as VBX 62
071_1,71,1,4,1995,Festetics Vonósnégyes,Arcana,A 95,Re-released in 1999 as A 418 and in 2014 as A 378
071_1,71,1,4,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VRS 2034; re-released in 1974 as Bach Guild HM41 SD, in 1997 Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
071_1,71,1,4,1990,Kodály Vonósnégyes,Naxos,8.550394,
071_1,71,1,4,2005,Lindsay String Quartet,ASV Gold,GLD 4012,
071_1,71,1,4,2019,London Haydn Quartet,Hyperion,CDA68230,
071_1,71,1,4,2012,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 289,Recorded in 2011-12
071_1,71,1,4,1939,Quatuor Pro Arte,Victor,M 525,May be re-release of His Master's Voice D.B.2159--D.B.2165; re-released in 1994 as Testament SBT 4056 and in 2017 as Warner Classics 0190295869182
071_1,71,1,4,1983,Salomon String Quartet,Hyperion,A66065,Re-released in 1987 as CDA 66065
071_1,71,1,4,2019,Shawn Maxwell Quartet,Linn,CKD602,
071_1,71,1,4,2011,Takács Quartet,Hyperion,CDA67793,
071_1,71,1,4,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
071_2,71,2,4,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
071_2,71,2,4,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1977; re-released in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
071_2,71,2,4,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
071_2,71,2,4,2010,Apollon Musagète Quartett,Oehms Classics,OC 749,
071_2,71,2,4,1993,Auryn-Quartett,Tacet,TACET 31,
071_2,71,2,4,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006; re-released in 2008 as 93782/88
071_2,71,2,4,1993,Chilingirian String Quartet,Chandos,CHAN 9146,
071_2,71,2,4,1964,Dékany Quartet,Vox,SVBX 562,Also issued as VBX 62
071_2,71,2,4,1995,Festetics Vonósnégyes,Arcana,A 95,Re-released in 1999 as A 418 and in 2014 as A 378
071_2,71,2,4,2010,Fitzwilliam String Quartet,Diversions,ddv 24151,Recorded in 2001
071_2,71,2,4,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VRS 2034; re-released in 1974 as Bach Guild HM41 SD, in 1997 as Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
071_2,71,2,4,1990,Kodály Vonósnégyes,Naxos,8.550394,
071_2,71,2,4,2015,LaSalle Quartet,Hänssler Classic,CD 94.228,
071_2,71,2,4,1989,Lindsay String Quartet,ASV,CD DCA 674,Recorded in 1987; also issued as Musical Heritage Society MHS 512829K; re-released in 1995 as ASV CD QD 6146 and in 2007 as Sanctuary RSB 407
071_2,71,2,4,2005,Lindsay String Quartet,ASV Gold,GLD 4012,Recorded in 2002
071_2,71,2,4,2019,London Haydn Quartet,Hyperion,CDA68230,
071_2,71,2,4,2012,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 289,
071_2,71,2,4,1970,Purcell Quartet,CBC,SM 138,
071_2,71,2,4,1983,Salomon String Quartet,Hyperion,A66065,Re-released in 1987 as CDA 66065
071_2,71,2,4,2019,Shawn Maxwell Quartet,Linn,CKD602,
071_2,71,2,4,2011,Takács Quartet,Hyperion,CDA67793,
071_2,71,2,4,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
071_3,71,3,4,1980,Academy of Ancient Music (1973- ),Folio Society,FS1005--FS1006,Also issued in 1982 as Oiseau Lyre D236 D2
071_3,71,3,4,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
071_3,71,3,4,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1978; re-released in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
071_3,71,3,4,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
071_3,71,3,4,1993,Auryn-Quartett,Tacet,TACET 31,
071_3,71,3,4,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006; re-released in 2008 as 93782/88
071_3,71,3,4,1993,Chilingirian String Quartet,Chandos,CHAN 9146,
071_3,71,3,4,1964,Dékany Quartet,Vox,SVBX 562,Also issued as VBX 62
071_3,71,3,4,1995,Festetics Vonósnégyes,Arcana,A 95,Re-released in 1999 as A 418 and in 2014 as A 378
071_3,71,3,4,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VSD 2033; re-released in 1974 as Bach Guild HM41 SD, in 1997 as Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
071_3,71,3,4,1990,Kodály Vonósnégyes,Naxos,8.550394,
071_3,71,3,4,2005,Lindsay String Quartet,ASV Gold,GLD 4012,
071_3,71,3,4,2019,London Haydn Quartet,Hyperion,CDA68230,
071_3,71,3,4,2012,Pražákovo kvarteto,Praga Digitals,PRD/DSD 250 289,
071_3,71,3,4,1984,Salomon String Quartet,Hyperion,A66098,Re-released in 1985 as Musical Heritage Society MHS 7157(Y) and in 1987 as Hyperion CDA66098
071_3,71,3,4,2019,Shawn Maxwell Quartet,Linn,CKD602,
071_3,71,3,4,2011,Takács Quartet,Hyperion,CDA67793,
071_3,71,3,4,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
074_1,74,1,1,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
074_1,74,1,1,2017,Altius Quartet,Navona,NV6078,
074_1,74,1,1,1958,Amadeus String Quartet,Deutsche Grammophon,LPM 18495,"Recorded in 1957; also issued as His Master's Voice ALP 1592; re-released in 1960 as 138072, in 1966 as SLPM 138 072, in 2003 as 474 730-2, in 2005 as Andante AN2160 (AN2161--AN2162), in 2009 as Brilliant Classics 93807 and in 2017 as Audite 21.426"
074_1,74,1,1,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1978; re-released in 1982 as Deutsche Grammophon 2740 250 (2562 282--2562 295) and in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426"
074_1,74,1,1,2007,Amsterdam String Quartet,Channel Classics,CCS SA 25907,
074_1,74,1,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
074_1,74,1,1,2008,Auryn-Quartett,Tacet,169,
074_1,74,1,1,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006
074_1,74,1,1,2008,Buchberger Quartett,Brilliant Classics,93782/89,
074_1,74,1,1,1990,Endellion String Quartet,Virgin,VC 7 91097-2,Also issued as 7243 5 61127 2 8; re-released in 1998 as 7243 5 61436 2 3 (7243 5 61437 2 2--7243 5 61438 2 1)
074_1,74,1,1,1995,Festetics Vonósnégyes,Arcana,A 96,Re-released in 1999 as A 418 and in 2014 as A 378
074_1,74,1,1,1972,Fine Arts Quartet,Vox,SVBX 598,Possibly same recording as Murray Hill S-4366
074_1,74,1,1,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VRS 2034; re-released in 1974 as Bach Guild HM41 SD, in 1988 as CSRV 42, in 1997 as Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
074_1,74,1,1,1993,Joachim-Koeckert-Quartett,Orfeo,C 319 931 B,
074_1,74,1,1,1957,Juilliard String Quartet,RCA,LM 2168,Re-released in 2005 as Testament SBT 1372; re-released in 2019 as Sony LM 2168
074_1,74,1,1,2004,Kocianovo kvarteto,Praga Digitals,PRD 250 212,
074_1,74,1,1,1990,Kodály Vonósnégyes,Naxos,8.550396,
074_1,74,1,1,1960,Komitasi anvan Petakan Kvartet,Melodii︠ a︡,D-06327--D-06328,
074_1,74,1,1,1977,Kvartet im. M. Lysenka,Melodii︠ a︡,33 S 10-07743(a)--33 S 10-07744(a),
074_1,74,1,1,2005,Lindsay String Quartet,ASV Gold,GLD 4013,
074_1,74,1,1,2019,London Haydn Quartet,Hyperion,CDA68230,
074_1,74,1,1,2005,Magyar Vonósnégyes,Music & Arts,CD-1161,Recorded between 1937-1968
074_1,74,1,1,1940,Quatuor Pro Arte,Victor,M 689,"Re-released in 1994 as Testament SBT 4056, in 1998 as Strings QT 99.374 and in 2017 as Warner Classics 0190295869182"
074_1,74,1,1,1984,Salomon String Quartet,Hyperion,A66098,Re-released in 1985 as Musical Heritage Society MHS 7157(Y) and in 1987 as Hyperion CDA66098
074_1,74,1,1,2008,Schuppanzigh Quartett,Accent,ACC 24197,
074_1,74,1,1,2011,Takács Quartet,Hyperion,CDA67781,
074_1,74,1,1,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
074_1,74,1,1,1992,Wiener Konzerthausquartett,Preiser,90909--90912,
074_2,74,2,1,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
074_2,74,2,1,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1978; re-released in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Deutsche Grammophon 00289 479 7589"
074_2,74,2,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
074_2,74,2,1,2008,Auryn-Quartett,Tacet,169,
074_2,74,2,1,1950,Baroque String Quartet,Period,SPLP 503,
074_2,74,2,1,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006; re-released in 2008 as 93782/89
074_2,74,2,1,1990,Endellion String Quartet,Virgin,VC 7 91097-2,Also issued as 7243 5 61127 2 8; re-released in 1998 as 7243 5 61436 2 3 (7243 5 61437 2 2--7243 5 61438 2 1)
074_2,74,2,1,1995,Festetics Vonósnégyes,Arcana,A 96,Re-released in 1999 as A 418 and in 2014 as A 378
074_2,74,2,1,1972,Fine Arts Quartet,Vox,SVBX 598,May be same recording as Murray Hill S-4366
074_2,74,2,1,1960,Fine Arts Quartet,Murray Hill,S-4366,May be same recording as Vox SVBX 598
074_2,74,2,1,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VSD 2033; re-released in 1974 as Bach Guild HM41 SD, in 1988 as CSRV 42, in 1997 as Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
074_2,74,2,1,2004,Kocianovo kvarteto,Praga Digitals,PRD 250 212,
074_2,74,2,1,1990,Kodály Vonósnégyes,Naxos,8.550396,
074_2,74,2,1,2005,Lindsay String Quartet,ASV Gold,GLD 4013,
074_2,74,2,1,2019,London Haydn Quartet,Hyperion,CDA68230,
074_2,74,2,1,1939,Quatuor Pro Arte,Victor,M 527,"May be re-release of His Master's Voice D.B.1927--D.B.1933 and/or D.B.2774--D.B.2780; re-released in 1994 as Testament SBT 4056, in 1998 as Strings QT 99.374, in 2002 as Allegro CDO 4012 and in 2017 as Warner Classics 0190295869182"
074_2,74,2,1,1984,Salomon String Quartet,Hyperion,A66124,Re-released in 1985 as Musical Heritage Society MHS 7269(Y) and in 1986 as Hyperion CDA66124
074_2,74,2,1,2011,Takács Quartet,Hyperion,CDA67781,
074_2,74,2,1,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
074_3,74,3,1,1973,Aeolian Quartet,Argo,HDNL 49--HDNL 51,Also issued as ZRG 3887--ZRG 3892 and as London STS 15325--STS 15327; re-released in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
074_3,74,3,1,1974,Alban Berg Quartett,Telefunken,6.41302 AS (SAT 22550),"Re-released in 1977 as 6.42283, in 2008 as Warner Classics & Jazz 2564 69606-7 and in 2020 as Parlophone 0190295385170"
074_3,74,3,1,1958,Amadeus String Quartet,Deutsche Grammophon,LPM 18495,"Recorded in 1957; also issued as His Master's Voice ALP 1592; re-released in 1960 as 138 072, in 1966 as SLPM 138 072, in 2003 as 474 730-2 and in 2009 as Brilliant Classics 93807"
074_3,74,3,1,1979,Amadeus String Quartet,Deutsche Grammophon,2709 090 (2562 103--2562 105),"Recorded in 1978; re-released in 1982 as Deutsche Grammophon 2740 250 (2562 282--2562 295) and in 1989 as 429 189-2 (429 190-2--429 192-2), in 2004 as 00289 477 5145, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
074_3,74,3,1,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 9001332 and as Decca 478 3695 (478 3782--478 3802)
074_3,74,3,1,2011,Artis-Quartett Wien,Camerata,CMCD-28241,
074_3,74,3,1,2008,Auryn-Quartett,Tacet,169,
074_3,74,3,1,1988,Binneas Quartet,Melodii︠ a︡,S10 27377 003,
074_3,74,3,1,2006,Buchberger Quartett,Brilliant Classics,93406,Recorded in 2006; re-released in 2008 as 93782/89
074_3,74,3,1,1949,Budapest String Quartet,Columbia,ML 4029,"May be re-release of Columbia J59 and/or MX 274; re-released as Columbia P 14123, and as CBS BT 14123"
074_3,74,3,1,1930,Buxbaum String Quartet,Brunswick,90282--90284,
074_3,74,3,1,2001,Emerson String Quartet,Deutsche Grammophon,289 471 327-2 (289 471 328-2--289 471 330-2),Re-released in 2016 as 00289 479 5982
074_3,74,3,1,1990,Endellion String Quartet,Virgin,VC 7 91097-2,Also issued as 7243 5 61127 2 8; re-released in 1998 as 7243 5 61436 2 3 (7243 5 61437 2 2--7243 5 61438 2 1)
074_3,74,3,1,1995,Festetics Vonósnégyes,Arcana,A 96,Re-released in 1999 as A 418 and in 2014 as A 378
074_3,74,3,1,1972,Fine Arts Quartet,Vox,SVBX 598,Possibly same recording as Murray Hill S-4366
074_3,74,3,1,2010,Graffe Quartet,Šimon Matoušek,MK 0807-2 131,
074_3,74,3,1,1959,Griller String Quartet,Vanguard,VRS 1041--VRS 1042,"Also issued as VSD 2033; re-released in 1974 as Bach Guild HM41 SD, in 1988 as CSRV 42, in 1997 as Vanguard SVC-62/63, in 2005 as Vanguard ATM CD 1650 and in 2007 as Musical Heritage Society 5288004"
074_3,74,3,1,1980,Guarneri Quartet,RCA,ARL 1-3485,Also issued as ARK1-3485
074_3,74,3,1,1989,Hagen-Quartett,Deutsche Grammophon,423 622-2,Recorded in 1988
074_3,74,3,1,1995,Henschel Quartett,Mediaphon,MED 72.148,
074_3,74,3,1,2004,Kocianovo kvarteto,Praga Digitals,PRD 250 212,
074_3,74,3,1,1990,Kodály Vonósnégyes,Naxos,8.550396,
074_3,74,3,1,1993,Kvartet Leningradskoĭ filarmonii,Czar Classics,2605052,
074_3,74,3,1,2005,Lindsay String Quartet,ASV Gold,GLD 4013,
074_3,74,3,1,2019,London Haydn Quartet,Hyperion,CDA68230,
074_3,74,3,1,2009,Minetti Quartett,Hänssler Classic,CD 98.589,
074_3,74,3,1,2003,Nevsky String Quartet,Northern Flowers,NF/PMA 9917,
074_3,74,3,1,1959,Quartetto di Roma,Urania,UR-RS-7-20,
074_3,74,3,1,2008,Quatuor Lœwenguth,Doremi,DHR-7846--DHR-7848,Recorded between 1945 and 1972; possibly a re-release of Eurodisc 70 008KK
074_3,74,3,1,2008,Quatuor Modigliani,Mirare,MIR 065,
074_3,74,3,1,1994,Quatuor Pro Arte,Testament,SBT 3055,"Recorded between 1931 and 1938; re-released in 1999 as Fono Enterprise QT 99-388 and as Grammofono 2000 AB 78 926,"
074_3,74,3,1,1995,Rosamunde Quartett München,Berlin Classics,0011272BC,Re-released in 2007 as 0013842BC
074_3,74,3,1,1984,Salomon String Quartet,Hyperion,A66124,Re-released in 1985 as Musical Heritage Society MHS 7269(Y) and in 1986 as Hyperion CDA66124
074_3,74,3,1,2013,Schuppanzigh Quartett,Accent,ACC24223,
074_3,74,3,1,1964,Strauss-Quartett,Telefunken,6.41340,
074_3,74,3,1,2011,Takács Quartet,Hyperion,CDA67781,
074_3,74,3,1,1973,Talichovo kvarteto,Panton,11 0362,"Recorded in 1972; re-released as Calliope CAL 6617, in 1988 as CAL 9242 and in 1993 as Panton 81 1305-2"
074_3,74,3,1,1992,Talichovo kvarteto,Approche,CAL 6698,Recorded in 1985; also issued as Calliope CAL 9698
074_3,74,3,1,1982,Tátrai Vonósnégyes,Hungaroton,SLPX 12246--SLPX 12248,Also issued as HCD 12246-2--HCD 12247-2
074_3,74,3,1,1996,Vlachovo kvarteto,Praga,PR 250 098,
074_3,74,3,1,1992,Wiener Konzerthausquartett,Preiser,90905--90908,
074_3,74,3,1,2008,Wister Quartet,1807 & Friends,[no number],
076_1,76,1,2,1972,Aeolian Quartet,Decca,HDNT 70--HDNT 75,Re-released in 1974 as Argo HDNP 57--HDNP 60 and London STS 15333-STS 15336 and in 1997 as London 455 261-2 and in 2009 as Decca 478 1267
076_1,76,1,2,1999,Alban Berg Quartett,EMI,7243 5 56826 2 8,Recorded in 1998; re-released in 2020 as Parlophone 0190295385170
076_1,76,1,2,1991,Alberni String Quartet,Collins Classics,70022,
076_1,76,1,2,1971,Amadeus String Quartet,Deutsche Grammophon,2734 001 (2541 101--2541 104),"Recorded in 1970; also issued as 2530 089; re-released in 1982 as 2740 250 (2562 282--2562 295), in 1987 as 415 867-2 (415 868-2--415 869-2), in 2002 as 289 471 762-2, in the 2000s as 289 471 763-2, in 2009 as 00289 477 8116 and in 2017 as Audite 21.426 and as Deutsche Grammophon 00289 479 7589"
076_1,76,1,2,2007,Amsterdam String Quartet,Channel Classics,CCS SA 25907,
076_1,76,1,2,2000,Angeles Quartet,Philips,464 650-2,Re-released in 2012 as Decca 478 3695 (478 3782--478 3802)
076_1,76,1,2,2010,Auryn-Quartett,Tacet,182,
076_1,76,1,2,1950,Barchet Quartet,Renaissance,X 33,
076_1,76,1,2,1996,Binneas Quartet,Move,MCD 067,
